,feature_0,feature_1,feature_2,feature_3,feature_4,label
26,-5.915344778952313,-7.924845160787233,6.689684201735418,1.7030211518074352,3.427909519656965,1
27,-2.2311733221262906,9.94509314256231,4.852003258067211,2.486714111909973,-6.35700065255164,0
28,-3.2090539271136453,7.19318732132472,4.86779075028586,2.1388447737270933,-5.965766027520589,0
29,-10.272475219932822,11.65098576621807,4.736227092548246,-6.016820826943378,-7.7223564243563345,2
30,-10.52014963197925,9.510208632740378,6.883214282823504,-6.714488336946891,-6.000969772609527,2
31,-8.271362098159493,-7.9480032227312645,6.677574594323011,1.9030960753730835,4.90670857086576,1
32,-6.855273675066061,-8.660514850677417,6.940053426346022,2.9470083022183355,3.824700447367081,1
33,-7.568496851982215,-9.48710826377659,8.58956689094873,1.8162589779479323,4.6912517044775,1
34,-6.312517608830942,-4.792114759663264,-1.0169565454782459,-0.4248909620632151,-4.612844520771729,3
35,-2.1068772991214413,9.27530586487567,4.664128162223575,1.8976722839124271,-6.948341790925503,0
36,-5.422835566201844,-4.220191109452906,0.736569238253541,-2.8217442206720764,-3.373600367498673,3
37,-6.702321083971527,-8.776119820643146,7.328273451030823,2.7092510440366766,3.845873401178492,1
38,-7.114834005949582,-9.997863539977946,7.584195597217043,2.988978488923026,5.074623010298709,1
39,-2.597013226105664,9.412274334042849,4.3315721742079285,2.3095316657387785,-7.571140047882615,0
40,-1.9080968333919937,9.612018307605986,4.079213493135233,2.615490978457281,-7.3279857123428895,0
41,1.703630083278198,-6.391914341646183,-3.914790819261292,-2.457798771768667,-1.2905462060442439,4
42,-7.7807283172369175,-4.381712867116222,0.5648136080895341,-2.1673270446918327,-3.8305467371294797,3
43,0.6932107641347369,-7.278725145055536,-2.6278310196921493,-2.139891340664976,-0.9049088750215158,4
44,-6.112557167609475,-7.810019533424594,6.823058405348271,1.7035513073851525,5.156101335797045,1
45,-8.72533487344154,10.045127255637716,6.493509026198144,-4.743644093637386,-5.846165658591323,2
46,-1.6784866184650609,9.418625402771681,5.687457153308672,1.5186558200732643,-8.344241949867163,0
47,-9.097770912570697,9.70657262391848,6.421420727565765,-5.150494289731128,-8.01460869326158,2
48,-8.41196427167392,9.107082011632748,7.621237290916142,-5.700467711692087,-7.585355845792213,2
49,-5.896290213658397,-7.061780719369519,7.330585426112619,1.1852163361678754,4.184733722580927,1
50,-7.090809411080468,-4.668852817091493,1.1981160550828895,-2.5965182840357297,-2.8337698558014712,3
51,-5.856353319728032,-4.141553018649134,0.20406805220643792,-0.951264178754278,-4.005850774437911,3
52,1.8578154360189447,-7.467453651398456,-4.385791794221581,-3.700833510019387,-1.1292570139213844,4
53,-7.1374745675330935,-8.77762584466816,7.105367249776735,3.1769318777697295,2.3963164772139223,1
54,-9.166462359364301,9.440087361002496,6.710464012795443,-5.2789679985670475,-5.228366198327841,2
55,-3.0879678701489803,9.110891573149896,5.877934912251242,1.7830135841890193,-6.725839379795086,0
56,-6.131999756400259,-4.147847276961786,0.9335855590841662,-1.2576054903490352,-4.779042279250795,3
57,-5.234996965057651,-4.655782868220143,1.9087762922109184,-1.6038898347564337,-2.5799412362632816,3
58,-7.220440418892319,-3.0355798759819996,-0.045316294832674076,-1.7403248558881543,-3.4434784119448962,3
59,-2.8042343723950185,8.63143233458543,5.406060959157709,2.8028075149326757,-6.287154496668832,0
60,-6.157020613703559,-4.573973234294828,0.4660273337171538,-2.8886764414786907,-3.6247076514689134,3
61,-6.252807520584186,-8.589854749537848,8.815222960957167,2.910243911568444,4.08753280503823,1
62,2.9298747464352717,-6.030417884947065,-5.682726138151497,-2.702826807285305,-1.0624432783118993,4
63,-8.551648456665797,9.851337065630098,4.856175420790245,-5.748709122196995,-5.673928850988799,2
64,2.4722778621363215,-6.942546222912375,-3.9659242948446276,-2.8820920029601322,-0.9114385481710942,4
65,-6.928991124277039,-9.279974158057932,8.671186712312222,3.497419188465736,3.1732271601078894,1
66,-7.67583440013524,-3.8151813881758976,-0.47218987365866616,-0.7550108776166369,-4.8457640619349345,3
67,-6.038527601182674,-2.8229262320961523,0.9607313161876503,-1.2023464043330008,-5.65090652581571,3
68,-10.259941503764487,10.371772133384942,6.3433493404918835,-4.5485848895736085,-4.6127014669811945,2
69,-7.955828815251487,-8.669047452165206,7.396403608783601,3.4675279720316423,3.4732973995829104,1
70,-2.3573193540827786,9.47569258115278,6.129323463163807,1.1118175485606279,-7.159316940573513,0
71,-6.748978716905046,-4.040836124800852,0.35302700254611824,-2.1595827559159027,-5.563831284326943,3
72,-6.91666977815337,-9.450321315640913,8.946426054914602,2.7890814569479794,3.2843295669997876,1
73,2.511467462618358,-7.139436394034305,-2.562145374776633,-2.3171490991398045,-1.0721360426490116,4
74,-1.9752289977413005,8.044614214647709,5.30726496882023,2.1913279187646797,-6.3593217601742555,0
75,-6.828775892776207,-9.12641251874656,6.610548115413303,1.972828167695629,4.843528198556991,1
76,-7.223360694797113,-9.035321454194984,7.800084715639115,3.083076211244248,3.639204768585066,1
77,-2.0829309824153097,9.853462082271257,4.266436341274078,1.4387131622625156,-6.075199010371622,0
78,1.4084957521971009,-8.08394531818411,-3.8418325452730615,-2.3888738184021676,-0.564196950172732,4
79,-5.389912399390137,-9.418405133415352,7.483534796436102,0.8309831005448729,4.23675097015233,1
80,-1.1881168338691581,7.9528207152896035,6.114851474429578,1.3885765613570091,-7.903562977761775,0
81,-10.229837477643917,7.434218210220729,6.466430392180532,-4.602156682871099,-7.075704191896911,2
82,-8.809981257789362,8.658821872055874,6.114237616133144,-6.173068053380309,-7.83035202704766,2
83,-6.7322152861938385,-7.725741766562776,7.422656856572819,1.3889327544100998,3.998015289279439,1
84,-9.959468489671478,10.3667580457579,6.635034225569897,-4.414065948638662,-6.335610723594655,2
85,3.4078269716902643,-8.734455961371864,-4.208605122106884,-2.3896024986245803,-1.9291620988964562,4
86,-5.599070927853877,-8.997115323448059,6.6180056182641955,2.1717879966498304,4.632746098939034,1
87,-2.764685629079677,8.656939351645788,4.259341757853219,1.320770425309941,-7.3268475857383555,0
88,-7.360776642899283,-4.513723392779226,1.3237146062231102,-0.7625429996423674,-4.038289359316357,3
89,-9.844390495164017,7.474141403311719,5.554393529182844,-6.638397431325599,-6.282099815240676,2
90,-9.904790412680518,11.188879572656575,5.897689497633341,-6.4979259813970325,-5.1415571463538425,2
91,-2.2170972934663418,9.79103919329981,5.921681416713629,1.3795647754146199,-7.2139979942221855,0
92,0.369525423075477,-7.680808404931675,-4.867410377724578,-2.424313147162744,-0.7032091816670101,4
93,-2.5412684331779927,9.948860305651813,3.9495545652277024,0.1310120923049587,-7.235583799251008,0
94,-6.094254007071592,-8.916592406315965,6.4371695787667065,0.9752775852026325,5.708962378247733,1
95,-6.455141826952901,-4.545015870959709,-0.5617639008168525,-1.1605942876845146,-2.4416204175327656,3
96,-2.7164205388438627,8.554518762107602,4.302680259956195,2.245026455290047,-6.885531311106928,0
97,-8.253759152029586,-8.81246357039955,4.999951398237034,2.4954326422932844,4.218956304496008,1
98,-2.362090941528624,9.09436248226208,4.567696704983134,2.5980282980338942,-4.8486743097612806,0
99,-2.267318990787436,10.227272786545438,4.889845621106459,1.7227507173675796,-8.158925969181256,0
100,-10.16743666540737,8.677101271366089,6.323517840777681,-6.097737188637538,-5.718421926998044,2
101,-6.083416020158405,-2.7924522154503735,0.8417559393961644,-0.7170325962280583,-5.083751960201454,3
102,-7.85380591515827,-9.628592301372382,8.070108874151211,1.5180502514617906,3.3550071742313503,1
103,-0.7850059923062915,9.55209195572934,4.141595233747075,1.6386552567333146,-7.91038509495713,0
104,3.1770541842488544,-7.2727931000600545,-4.781758706961966,-0.9036402733820039,-0.15408359301624353,4
105,-2.6991111920180852,10.511890672576165,4.624325123508463,1.227096358691867,-7.915581170735158,0
106,-9.919821947656137,10.083794039172897,6.7698274912045475,-5.677611663996564,-7.202101586833229,2
107,-1.4895241228179383,9.662335971440475,5.500019584762868,0.8782060490929973,-5.641227388012055,0
108,-8.368467993215392,-8.14693286484863,6.8664235135648815,2.179551072978147,4.967854759355516,1
109,-7.589209705787931,-8.157145966591452,7.221552540924796,1.8321121732334678,4.34774860211311,1
110,2.3998661827795233,-6.868818234925403,-3.4646600167564485,-3.0181396797977014,-1.245719585891983,4
111,-2.903967876143963,8.658299471099234,4.860287286106704,1.334333431455786,-5.430043091843373,0
112,-3.2411648772789077,9.079307602411944,5.906650856535377,1.7277453696436356,-5.828419611436151,0
113,-5.7393937935762755,-9.30156402557053,5.518522967700122,1.079547957376139,4.335871629626961,1
114,-6.381175552717556,-5.025963339943039,-0.21885858266132607,-3.8544219051255983,-4.1338235702994455,3
115,-9.21834692518225,9.107967981212548,5.953831735213511,-6.237271216926269,-5.776300348007141,2
116,1.9927469990843159,-6.401769280697933,-3.4699058829190905,-2.6328837326518415,-1.1006952749684948,4
117,1.7366453691019827,-6.846931535455527,-4.50187495465576,-4.667443172912313,-1.9764078775871157,4
118,-6.579104817627713,-4.609111938153722,0.5060211241494188,-1.231628048723604,-2.86791063712095,3
119,-6.33966873267741,-3.12183740607759,0.20752961132842285,-0.4066166884918707,-4.287643622725056,3
120,-9.41805423657751,9.131040566195596,7.683492412201443,-4.193237753637597,-7.360094616044924,2
121,1.6443082035010916,-6.525408142634992,-4.735519587924491,-2.925621821199555,-1.0087157474809954,4
122,-2.8711674089284855,9.635925964121208,5.476335770905155,1.699456313856427,-7.6204644865204525,0
123,-6.8169873283602955,-9.207425528433442,7.739913191318089,1.36795782711409,3.7343676124072815,1
124,2.390222803367538,-6.621998601367762,-4.523634492170208,-1.7027817709565585,-0.0028796629310621213,4
125,-2.3244346446966437,8.367136615086032,5.485817643318002,2.0142583715244404,-6.181669465022908,0
126,2.5829354658138164,-7.102510249683471,-4.362494692369691,-1.730121978171597,-1.7370410826244536,4
127,-2.1009605113868917,8.887804936142162,5.285153434559051,2.280060846994149,-8.775404318738829,0
128,-9.214905950213089,10.03020937042243,5.288837001760267,-5.806795674212494,-6.20909410359235,2
129,2.3222389380514517,-7.321375265734529,-3.1451361814783105,-3.1495923740041913,-0.5740759785710585,4
130,-10.252807378519666,10.80789917370316,6.781244330506484,-4.356294762793631,-5.964616801068203,2
131,-3.004842163070098,9.137351661060928,5.253052730717378,0.5989344072941232,-6.651732276358937,0
132,-9.953432660356038,7.941878604782417,7.598965727495561,-4.399354009892702,-8.224351626569325,2
133,-1.8590460825375539,9.47661453923153,4.664261916440633,0.7796207667636321,-6.484072459884375,0
134,-2.506465822110022,9.668488284899162,3.448364388508656,1.9928833626835993,-6.807662272649838,0
135,-3.177807331069477,10.785687346968142,4.403065054364183,2.0743289021995017,-7.429977101122332,0
136,-2.078748246907303,8.980941486286406,6.254205207294692,2.1462231891955326,-6.036737271756342,0
137,-7.04009591212137,-9.661661285232757,7.720972921207441,1.3495151156749372,3.838055076563126,1
138,-3.30454169697418,9.3289015069745,5.770274640729566,2.2337355701912918,-7.1752956142849795,0
139,-7.324565071634289,-9.879402578104473,7.711080199721853,2.391633270633266,3.527684430973155,1
140,-10.7977398308591,9.826173581130902,6.171389465515865,-6.6395000420796855,-7.863283280307114,2
141,-2.848218752211175,7.720395768111468,4.066566940186306,2.0988133490682848,-6.749431659274153,0
142,2.3740687151037445,-7.278605452809352,-5.390289513227131,-2.598068045483634,-0.09161190654276341,4
143,-3.669082875437475,8.129239583215648,4.276527189578889,1.3168946243161754,-7.533375564438466,0
144,-7.774309316416887,-9.125290775075145,6.651209686534351,2.563453688059993,4.226084859698492,1
145,-2.608891860004854,8.076212841116128,4.629101378895975,2.285588001992733,-6.67540848122042,0
146,-5.723417865562322,-8.825275275287389,7.955825735532985,3.0627217217409806,4.2921759351388316,1
147,-6.363414841247442,-3.168952664085037,1.84095590954333,-1.5081640914137826,-4.748916612609141,3
148,-0.8441458976406366,8.770643217408516,4.716135481786277,2.1163991211799043,-6.393573699686184,0
149,-6.9242505874810245,-4.223574104364135,1.4015793859304955,-1.24572222165955,-5.119429100114591,3
150,-7.381717477591619,-4.016536214059449,0.3298912450856018,-1.232206860072743,-2.945706947333721,3
151,-2.7462115778598557,7.729184523710977,5.263266063678988,2.8132581608278633,-7.570788168287915,0
152,-7.803246114268609,-4.542023186796271,0.599913536002386,-2.046264948954294,-4.946974212357134,3
153,-3.439749191895661,8.425642996164058,4.80281650414258,2.126386455033504,-6.686636681026991,0
154,-8.309666178347825,-7.912450707257157,8.352800811016802,1.8898777137815137,3.6179439000758284,1
155,-5.996156055491169,-10.724195136315593,6.911564090996988,1.4096522508172065,4.13383411605586,1
156,-3.3337716252939686,8.974472920479053,4.9398611868998685,1.3672500704220847,-7.966244148529952,0
157,-6.956357370115427,-8.504784154024158,7.629096081517979,1.3651246116404554,4.586328837748595,1
158,-1.283846582060018,8.494933068275378,5.024328522156699,1.6769109890628946,-7.546474380974684,0
159,-8.666732648760558,-8.447843902460566,6.629071790158519,1.6123760631648814,3.443061442685398,1
160,2.654397613784987,-7.70253546695407,-4.388655981814111,-2.666207266768774,-1.5129583180481574,4
161,-1.093904262842121,8.72487567312887,4.86397594740366,1.4407813521885595,-6.181091646596498,0
162,-1.6241343391899958,9.631596647639391,4.061207570267114,3.920248146662665,-8.295821741824785,0
163,-6.469498999257866,-2.505818955099744,0.3581019730734076,-2.2767710474295058,-4.55049527928862,3
164,-3.0286626725890655,9.080784100723665,4.26619611079548,1.3861393049124409,-6.850776477975568,0
165,2.4421775418426606,-7.462554837276249,-3.4403092609647294,-2.5557940494080973,-0.3139732074960555,4
166,-4.027099209043676,10.038718737540293,4.147771894011037,3.6622237972337333,-6.3301483809384935,0
167,-7.889079074757794,-7.260079152861538,7.655664197357161,2.849412866118888,5.335108863955561,1
168,-5.991991283006671,-3.135856445372501,0.101673040258493,-1.078694682720489,-5.556405023248814,3
169,-3.4994543783224428,9.43377632600065,4.051950504645862,1.6898835707823425,-6.51679692415513,0
170,-9.630904170155313,8.614387485044707,6.331884542183553,-8.2101385767537,-5.741122765084673,2
171,-6.036222337907237,-8.98783642094053,6.782529948904764,1.1468083968240608,3.6909280703307084,1
172,-6.497054594705486,-8.294667208507498,7.443058494306061,1.7915864746239363,4.065498537019731,1
173,-6.756550185967232,-4.88737320179076,1.1159106857696859,-0.9495187707322859,-5.069024845823422,3
174,-5.9644245676358745,-8.670557117278117,8.065958972303257,2.456562915880717,5.337117585809618,1
175,-7.2128339158308625,-2.6702715907875785,0.6925129935143027,-1.0435249940976512,-3.8232989074793546,3
176,-5.7101639852474655,-4.770886041619219,-0.13032245804230147,-1.264044241352439,-4.469760570555128,3
177,3.4597937717060625,-6.990272018001173,-4.455966520218012,-1.5932091296151054,-1.5015522861593296,4
178,-2.1267256257507854,8.813911697004793,4.6241800475797215,2.6359332964968174,-7.620997673145015,0
179,-7.38433874852806,-10.586565234503935,8.238592296635016,2.344940547060401,4.503545381188735,1
180,-7.245218762345927,-9.13668017298012,8.802203418912644,1.9388614257619943,3.6536660437076245,1
181,-6.377403964445849,-9.029933651647966,6.469415035017921,1.7986455914509412,3.36331189772839,1
182,0.8940796845687684,-6.348127738042232,-4.5247504812909325,-1.6110993330114423,-3.023089222918349,4
183,-7.0482431195094675,-9.252074223680864,6.884989830723306,1.5917112860712521,4.052767782810314,1
184,-2.0914026780543424,8.361162939317488,4.793084387262286,2.0278661873889408,-7.72393680482526,0
185,-1.711522618657123,9.340587554098578,5.001903985315689,0.8528340356761179,-6.714207367283737,0
186,-6.4158295131634215,-3.073393614669699,-0.25008875024905475,-1.9720393359594213,-4.237149016208173,3
187,1.1925208168185966,-7.898203044021615,-3.5957427118639957,-2.572534763503214,-2.032708852469825,4
188,2.0709576890867147,-6.987622395330279,-5.457820651195234,-2.6976715647783864,-0.6112411611218675,4
189,-11.372566453902374,10.90283985827454,6.697675682853492,-7.0511900511485255,-7.094535337124805,2
190,-2.82586064763808,8.870586928010132,4.045371424413714,1.3355674410749865,-5.542440878205596,0
191,-9.723499312607824,10.013115513614444,6.710263176273013,-6.860756309921226,-6.216461157463244,2
192,-1.608727406220475,8.795905808262454,4.017847604352119,2.5561175217142647,-7.270184788937067,0
193,-1.6592764151526542,7.22674497434696,4.828038699311862,1.0487152454561581,-6.6242485173948324,0
194,-1.7698681639680278,8.676179279621074,5.181157249520779,1.5444023676132987,-6.447607805857732,0
195,3.1612121666725916,-7.509428932151992,-3.846108386423256,-2.313582218588825,-1.6560147618511953,4
196,3.3799719296592343,-7.658654803247692,-5.002372177757424,-2.276934785862087,-0.7718456924240961,4
197,-0.7590777234127346,7.49870767312875,4.188918696181781,1.9067428011465135,-7.040226521993562,0
198,-7.8569715645464,-8.91603264396212,5.7282198407152976,1.217027901736359,3.6923630071438738,1
199,-7.045294381417424,-8.389942637592062,6.146878850160089,2.1352356738174088,5.05621767179921,1
200,1.9748242913058547,-7.266698826079333,-4.443665422325858,-2.7442310728912966,-1.1380579483874371,4
201,1.569393432465862,-6.409640060146148,-4.038346802374794,-1.7913714144904906,-1.7629060607513298,4
202,-8.791595381612556,9.52588364116055,8.061693059250267,-3.5243778361838167,-5.132836304615946,2
203,-9.963613841543221,9.074987898732047,6.5092652107148155,-4.9519934469349565,-6.736469281613132,2
204,-9.307468129320208,7.810999696722322,6.612451331704206,-6.380958096490877,-5.794664412340097,2
205,-9.97059203091209,8.500007742944943,8.22944151046655,-6.62020608238661,-6.357929277104438,2
206,-6.974408844941223,-8.553525653255988,7.497920844031613,2.4554262899622463,5.314824964680951,1
207,2.4986664784280803,-7.629991170239779,-4.744434367192393,-2.0470567227630116,-1.9042913645657318,4
208,-2.4195136655931364,10.409997466805267,4.415063118410833,2.3131425769387683,-7.503352215519838,0
209,-3.0726277896057015,8.823181529905044,4.709627959593246,2.539640981426073,-7.558106150622655,0
210,-6.753209760515775,-4.091875341546131,0.5543318421990495,-1.283710480967274,-3.874333285149649,3
211,2.2042678681718986,-7.499859538045925,-4.345629749707799,-3.47654411624253,-0.6152002659318135,4
212,-6.645190574185491,-8.8921114063568,6.4137798948566545,1.308036557009712,5.387798252349355,1
213,1.9752146694280857,-7.2118929549269675,-5.493342233900318,-2.349182875845733,0.39547796861300255,4
214,-2.49948041579417,9.759033395377585,4.221328361358413,2.732484074165531,-7.071007029447074,0
215,-5.451689658815132,-2.6512615763248393,2.0656550222385306,-1.0949755699759987,-3.4857288798874615,3
216,-7.098910378715919,-8.679387070611945,7.737538994824645,0.3958996463281377,5.851331323509512,1
217,-2.8042618067267826,9.33570315424518,4.4861899940509495,3.0855695089333297,-7.768757600858818,0
218,-11.979824531014522,8.526322175223505,7.114754372770637,-5.340205853410478,-7.3994825667659265,2
219,1.0956880498342854,-7.448451849357619,-2.6012441160411535,-2.7962543923452725,-0.0516976472692674,4
220,-6.382810925987006,-5.004911053915368,-0.637488177799902,-0.32028709703391756,-5.465264984822695,3
221,-2.662035775010374,8.57553439073673,4.72530859100744,1.8653548206486368,-6.855474561383146,0
222,-11.439874977106733,10.299193987364454,7.168007701015853,-4.440899961688045,-7.308719185189689,2
223,3.2050749436041848,-6.987481145708621,-3.712665043829592,-3.159531199271975,-0.16483241741129195,4
224,-6.296900580179376,-4.736510147268672,0.3577221947567878,-0.8853408031730354,-4.107633245239051,3
225,-6.162074737032911,-7.934151939166025,6.7840485526411625,1.4271913826037084,3.6396807639765045,1
226,-3.0101496488300032,9.026589313296006,5.403955939781282,1.146874301071089,-7.566387143451019,0
227,-6.65568372083174,-8.025452939318438,6.472145707230297,2.8184692128460944,3.5785296244647675,1
228,-8.883577978857355,9.321119738044452,6.894211514935985,-6.193791216929337,-6.85659299920386,2
229,3.30110317301723,-7.920055121116629,-2.581550724230053,-3.260390188804591,-1.9012387267382147,4
230,1.714894770339312,-8.029523835461461,-5.118841723035109,-2.5901698071668977,-2.4545177504117595,4
231,3.5427796895238255,-7.951251158634218,-4.325276582812835,-3.0846222512147485,-1.49477384744434,4
232,-1.9303067277105266,10.854614196555898,5.500225286712132,0.4538285736083578,-6.816883671936356,0
233,-9.712966958543005,9.345807012822593,5.588453641611887,-5.190113044175071,-5.540612406815285,2
234,1.3423761136472043,-7.122276904673616,-5.083412974828908,-2.572115171337931,0.7393892091411844,4
235,-5.675124255141004,-3.820742369522921,-1.18452868141949,-2.7397421234131007,-3.9834689738592206,3
236,-6.831070935924338,-5.294235315857277,0.4780074343173988,-1.3749237360067221,-4.941834722187392,3
237,3.845178574518897,-6.5680182259002695,-2.960935431000781,-2.056906411599937,-0.6342433205709819,4
238,-8.31473917561438,-5.549949942797342,1.4352548936800704,-1.688198321880957,-2.418545548601709,3
239,2.066751961719074,-7.311121305158833,-4.6480120199998645,-2.6146744667371906,-1.3933179654195813,4
240,-7.915886192506661,10.05598278887136,6.638186538379266,-6.027383029325088,-6.843231579345186,2
241,-5.669739264065122,-3.7605116223244512,-0.20222305981028998,-1.5197194005291423,-4.06683076196948,3
242,-7.596469844270462,-4.340252354382828,-0.22127498360212705,-2.0878021015342343,-4.556601300400306,3
243,2.839224849332538,-6.58350661340978,-3.1346541454832946,-2.252869071817919,-0.24814399437691226,4
244,-1.6083040022404456,8.650890708075712,4.623930520031453,1.047774303899173,-8.105863872961146,0
245,-2.505923216912385,9.6488216216328,4.626650236030001,2.1748179581049545,-7.180533095930579,0
246,-9.061146806259122,9.041131380226139,6.94597604354686,-5.356913934171687,-6.04900893101156,2
247,-6.6692722008134115,-6.782402128255742,6.2369535806777465,0.9047529616898082,4.432410250992257,1
248,-2.621939954474846,9.267518389485227,4.791607537878838,0.6887976121654948,-7.230831951848253,0
249,-6.616963278136668,-8.166072454568132,7.523759163645137,2.669593089457712,3.8445346839710517,1
250,-6.853527405439547,-3.9623123676244085,0.5327561238515599,-1.167706980331625,-4.949709537547231,3
251,-6.348101579969441,-4.697625841808005,-0.08857828362336895,-0.7981213720382596,-4.900073339577435,3
252,-6.094511018148797,-4.424591222048891,0.7736140844165259,-0.47615015665858007,-4.412416555050553,3
253,-3.0405795776962883,10.102375221196858,3.01021808825039,3.22919550837487,-7.121486584812317,0
254,-6.452285720917331,-3.498676035922071,-0.3248309922605884,-2.295114923219162,-3.5267262098307426,3
255,3.319741832518152,-5.8669029481561,-6.032370147175138,-1.9800738874591364,-0.023650432732154947,4
256,-6.9463981313046785,-8.824363384433886,6.248240662552773,1.0993140022847472,3.485348667259629,1
257,-2.139158780934718,9.206304318346358,4.884322292529908,2.7195669980611865,-6.542279252021462,0
258,-1.717702072427045,8.608599812892235,3.703045352887418,2.9394171307095336,-7.132947214560253,0
259,3.141187643134921,-6.281540959505168,-2.5029725447967373,-1.3033553597391458,-1.600690893678654,4
260,-9.265177649031376,9.305869572680058,6.903551167620169,-5.522616524139016,-6.796645971917396,2
261,-6.106701223188789,-8.573869042535662,8.630681462317622,3.4261206707414438,5.5764689825284455,1
262,-7.6813160152909665,-3.1840027653508525,0.9319871700913713,-1.733661894884945,-2.810441749618845,3
263,-6.802647051348333,-9.241405158895912,7.599030289401531,1.962805355809204,2.774390472333974,1
264,-10.854954585785645,8.989843277826646,6.3471585170536775,-6.933546907309696,-5.545490420901174,2
265,-6.303491925405373,-9.605508751463569,8.021857593365333,3.1821830506828555,3.020553660911968,1
266,-9.135360564947106,9.29900266427383,6.065169325047103,-4.999290350407169,-6.547076488913757,2
267,-9.913110645210745,7.360811353830138,7.705452918269364,-5.617717745417188,-6.008509222842143,2
268,-3.5351965199499684,8.241072507450326,4.973631207734153,1.4222362799703774,-6.929752756113226,0
269,-2.042157322127718,9.449085410429795,5.506766559352478,1.2927245170109756,-6.795838952240766,0
270,-0.6614194187278006,8.483168597360988,5.5735611677350105,3.2700565301709044,-8.135595461277145,0
271,-9.219325719214625,9.629289000855636,6.036802949679695,-4.817691200709307,-6.89022860395266,2
272,-6.388981801731647,-2.539341706465633,1.9154602927685087,-1.1149114120949482,-3.6138670036578144,3
273,-7.4017037356664,-4.180276023766257,0.853846245868449,-2.244586330389377,-4.2312150099437495,3
274,-5.1384840721920755,-4.3013017517271255,-0.07420059821628733,-1.9187353882452232,-4.497006388948069,3
275,-4.752790940177257,-4.215330524916364,0.37031770510615303,-0.35543171347340863,-5.408448124760728,3
276,-7.7905562482001605,-8.546743974358817,7.845782015914532,2.727991252524581,4.101459860619133,1
277,-6.041828688103822,-9.748518153285124,7.343048787125233,2.1941614397574565,3.712025560056897,1
278,-6.818523080150223,-8.739069576060416,6.303928609499485,2.3259404785539592,5.054448668335409,1
279,1.9153871530493092,-8.187299168657823,-5.178081175776558,-3.794377930644467,-1.0334822324651998,4
280,-6.206847470514441,-3.2754721125675834,1.4486934067591357,-1.6696050359141008,-2.057940377648177,3
281,-5.734196817310041,-3.7321364367895,0.5273929533560724,-2.78623954679899,-3.555691887327101,3
282,-5.807215259614325,-2.4300401821493365,0.09913647351830468,-2.064810773336034,-3.936330425038698,3
283,-6.818304440665922,-4.206284391871229,-1.035537167474387,-0.8651808481446999,-2.5753310425308937,3
284,-5.352930568927547,-4.47695477469976,0.27933685298468336,-1.9456730512366045,-4.380740825400999,3
285,-3.3154487420426952,8.120626814228924,4.719563441445254,0.6453652155582816,-8.595469353191461,0
